AphiaID,Species,Phylum,Class,Order,Family,Genus
125048,Ophiopsila annulosa,Echinodermata,Ophiuroidea,Amphilepidida,Ophiopsilidae,Ophiopsila
236539,Deflexilodes gibbosus,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Deflexilodes
101915,Ampelisca provincialis,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca
761800,Tryphosa crenata,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosa
408758,NA,Cnidaria,Hydrozoa,Anthoathecata,Cordylophoridae,NA
100961,Paraphellia expansa,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Paraphellia
146524,Atrina fragilis,Mollusca,Bivalvia,Ostreida,Pinnidae,Atrina
139366,Raphitoma echinata,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Raphitoma
151934,Teretia anceps,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Teretia
1317575,Cribrilaria arrecta,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Cribrilaria
101925,Ampelisca sorbei,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca
111486,Escharella klugei,Bryozoa,Gymnolaemata,Cheilostomatida,Escharellidae,Escharella
107684,Processa elegantula,Arthropoda,Malacostraca,Decapoda,Processidae,Processa
107077,NA,Arthropoda,Malacostraca,Decapoda,Laomediidae,Jaxea
130760,Harmothoe clavigera,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe
116999,NA,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia
11723,NA,Mollusca,Cephalopoda,Sepiida,Sepiidae,NA
14355,NA,Arthropoda,Malacostraca,Stomatopoda,NA,NA
151326,NA,Mollusca,Bivalvia,Venerida,Mactridae,NA
141735,Tritonia lineata,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia
151717,Hydractinia carnea,Cnidaria,Hydrozoa,Anthoathecata,Hydractiniidae,Hydractinia
129663,NA,Annelida,Polychaeta,Phyllodocida,Syllidae,Palposyllis
131738,NA,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Aplysilla
138591,NA,Mollusca,Gastropoda,Trochida,Trochidae,Jujubinus
131619,NA,Porifera,Calcarea,Clathrinida,Clathrinidae,NA
131673,NA,Porifera,Demospongiae,Polymastiida,Polymastiidae,NA
141139,Volvulella acuminata,Mollusca,Gastropoda,Cephalaspidea,Rhizoridae,Volvulella
137607,Glossobalanus marginatus,Hemichordata,Enteropneusta,[unassigned] Enteropneusta,Ptychoderidae,Glossobalanus
14633,NA,Mollusca,Bivalvia,Cardiida,NA,NA
137609,Glossobalanus sarniensis,Hemichordata,Enteropneusta,[unassigned] Enteropneusta,Ptychoderidae,Glossobalanus
111398,Haplota clavata,Bryozoa,Gymnolaemata,Cheilostomatida,Hippothoidae,Haplota
107451,Eriocheir sinensis,Arthropoda,Malacostraca,Decapoda,Varunidae,Eriocheir
411706,NA,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,NA
129989,Ctenodrilus serratus,Annelida,Polychaeta,Terebellida,Cirratulidae,Ctenodrilus
100872,Diadumene cincta,Cnidaria,Anthozoa,Actiniaria,Diadumenidae,Diadumene
146743,Caecum imperforatum,Mollusca,Gastropoda,Littorinimorpha,Caecidae,Caecum
390517,Vitreolina colini,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Vitreolina
131003,Hydroides ezoensis,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides
156257,Nebalia borealis,Arthropoda,Malacostraca,Leptostraca,Nebaliidae,Nebalia
190,NA,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,NA
147143,NA,Arthropoda,Malacostraca,Leptostraca,Nebaliidae,Sarsinebalia
1449315,Rubifabriciola berkeleyi,Annelida,Polychaeta,Sabellida,Fabriciidae,Rubifabriciola
139987,Coryphella verrucosa,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Coryphella
117628,Antennella secundaria,Cnidaria,Hydrozoa,Leptothecata,Halopterididae,Antennella
131087,Sphaerodoridium fauchaldi,Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,Sphaerodoridium
117284,Aglaophenia tubiformis,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia
110558,Campylaspis sulcata,Arthropoda,Malacostraca,Cumacea,Nannastacidae,Campylaspis
237848,Coracuta obliquata,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Coracuta
117365,Campanularia volubilis,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Campanularia
140771,Zirfaea crispata,Mollusca,Bivalvia,Myida,Pholadidae,Zirfaea
129715,NA,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris
598841,Streptodonta exsulis,Annelida,Polychaeta,Phyllodocida,Syllidae,Streptodonta
423154,Arachnidium simplex,Bryozoa,Gymnolaemata,Ctenostomatida,Arachnidiidae,Arachnidium
238179,Proceraea scapularis,Annelida,Polychaeta,Phyllodocida,Syllidae,Proceraea
132200,Leuconia johnstoni,Porifera,Calcarea,Baerida,Baeriidae,Leuconia
132558,Tethyspira spinosa,Porifera,Demospongiae,Bubarida,Dictyonellidae,Tethyspira
238202,Myrianida rubropunctata,Annelida,Polychaeta,Phyllodocida,Syllidae,Myrianida
103689,Synoicum incrustatum,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Synoicum
165647,Monocrepidium minutum,Porifera,Demospongiae,Bubarida,Bubaridae,Monocrepidium
131614,NA,Porifera,Calcarea,Leucosolenida,Grantiidae,NA
766122,NA,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,NA
723696,NA,Arthropoda,Malacostraca,Stomatopoda,Squillidae,Miyakella
140273,Lomanotus genei,Mollusca,Gastropoda,Nudibranchia,Lomanotidae,Lomanotus
110849,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Amphiblestrum
148436,NA,Arthropoda,Malacostraca,Decapoda,Inachidae,NA
118277,NA,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,NA
152223,NA,Annelida,Polychaeta,Phyllodocida,Syllidae,NA
131617,NA,Porifera,Calcarea,Leucosolenida,Sycettidae,NA
106700,NA,Arthropoda,Malacostraca,Decapoda,NA,NA
101833,Caprella fretensis,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella
130021,Ophryotrocha gerlachi,Annelida,Polychaeta,Eunicida,Dorvilleidae,Ophryotrocha
123143,NA,Echinodermata,Asteroidea,Valvatida,Solasteridae,NA
119863,NA,Arthropoda,Malacostraca,Mysida,Mysidae,Heteromysis
110742,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,NA
110,NA,Mollusca,Gastropoda,Archaeogastropoda,NA,NA
103438,NA,Chordata,Ascidiacea,Aplousobranchia,Clavelinidae,NA
117283,Aglaophenia pluma,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia
110928,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Hippoporidridae,Hippoporidra
131729,NA,Porifera,Calcarea,Clathrinida,Clathrinidae,Clathrina
138368,NA,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Limacia
592997,Halcampoides purpureus,Cnidaria,Anthozoa,Actiniaria,Halcampoididae,Halcampoides
134331,Timea stellifasciata,Porifera,Demospongiae,Tethyida,Timeidae,Timea
131636,NA,Porifera,Demospongiae,Haplosclerida,Chalinidae,NA
131677,NA,Porifera,Demospongiae,Tethyida,Tethyidae,NA
111636,Nolella stipata,Bryozoa,Gymnolaemata,Ctenostomatida,Nolellidae,Nolella
2088,NA,Mollusca,Caudofoveata,Chaetodermatida,NA,NA
140023,Glossus humanus,Mollusca,Bivalvia,Venerida,Glossidae,Glossus
247605,Tanaissus danica,Arthropoda,Malacostraca,Tanaidacea,Tanaissuidae,Tanaissus
238192,Myrianida brachycephala,Annelida,Polychaeta,Phyllodocida,Syllidae,Myrianida
130630,Eulalia microoculata,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia
101533,NA,Arthropoda,Malacostraca,Amphipoda,Gammarellidae,Gammarellus
322549,NA,Annelida,Polychaeta,Phyllodocida,Microphthalmidae,NA
136554,Typhlotanais brevicornis,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,Typhlotanais
101708,NA,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,Halicoides
117378,Hartlaubella gelatinosa,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Hartlaubella
1778,NA,Mollusca,Bivalvia,Limida,Limidae,NA
134324,Timea fasciata,Porifera,Demospongiae,Tethyida,Timeidae,Timea
171049,Trachycladus minax,Porifera,Demospongiae,Trachycladida,Trachycladidae,Trachycladus
532402,Aporodoris millegrana,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Aporodoris
148683,Diastylis rathkei,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis
246144,NA,Mollusca,Bivalvia,Myida,Pholadidae,NA
852065,Polydora calcarea,Annelida,Polychaeta,Spionida,Spionidae,Polydora
116998,NA,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea
107350,Maja squinado,Arthropoda,Malacostraca,Decapoda,Majidae,Maja
100950,Hormathia coronata,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Hormathia
423725,Rostroculodes borealis,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Rostroculodes
117491,Sarsia tubulosa,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Sarsia
123208,NA,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,NA
170417,NA,Porifera,Demospongiae,Clionaida,Clionaidae,NA
122321,NA,Nemertea,Palaeonemertea,Tubulaniformes,Tubulanidae,NA
423327,Deflexilodes tuberculatus,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Deflexilodes
170654,Polymastia penicillus,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia
129773,Amage scotica,Annelida,Polychaeta,Terebellida,Ampharetidae,Amage
110920,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Haplopomidae,Haplopoma
430450,NA,Arthropoda,Malacostraca,Amphipoda,Cheirocratidae,NA
135217,Sphenotrochus (Sphenotrochus) andrewianus,Cnidaria,Anthozoa,Scleractinia,Turbinoliidae,Sphenotrochus
532139,Diplocirrus stopbowitzi,Annelida,Polychaeta,Terebellida,Flabelligeridae,Diplocirrus
131527,Polycirrus denticulatus,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus
141268,Cingula trifasciata,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Cingula
141588,Tellina incarnata,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellina
334839,Spirorbis (Spirorbis) corallinae,Annelida,Polychaeta,Sabellida,Serpulidae,Spirorbis
117469,Coryne muscoides,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Coryne
110382,NA,Arthropoda,Malacostraca,Cumacea,Leuconidae,NA
155473,Dialychone acustica,Annelida,Polychaeta,Sabellida,Sabellidae,Dialychone
131970,NA,Porifera,Demospongiae,Poecilosclerida,Myxillidae,Myxilla
153582,NA,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA
182807,Palio dubia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Palio
103504,NA,Chordata,Ascidiacea,Phlebobranchia,Perophoridae,Perophora
103814,Boltenia echinata,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia
111014,NA,Bryozoa,Gymnolaemata,Ctenostomatida,Penetrantiidae,Penetrantia
138739,Aldisa zetlandica,Mollusca,Gastropoda,Nudibranchia,Cadlinidae,Aldisa
111654,Triticella pedicellata,Bryozoa,Gymnolaemata,Ctenostomatida,Triticellidae,Triticella
110757,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Hippothoidae,NA
1611,NA,Cnidaria,Hydrozoa,Leptothecata,Lovenellidae,NA
103506,NA,Chordata,Ascidiacea,Stolidobranchia,Molgulidae,Eugyra
182733,Doto maculata,Mollusca,Gastropoda,Nudibranchia,Dotidae,Doto
106826,NA,Arthropoda,Malacostraca,Decapoda,Solenoceridae,Solenocera
117874,Amphisbetia operculata,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Amphisbetia
131360,Plakosyllis brevipes,Annelida,Polychaeta,Phyllodocida,Syllidae,Plakosyllis
139643,Doto hystrix,Mollusca,Gastropoda,Nudibranchia,Dotidae,Doto
158,NA,Mollusca,Gastropoda,Cephalaspidea,Scaphandridae,NA
136023,NA,Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,Thysanocardia
181501,Ougia subaequalis,Annelida,Polychaeta,Eunicida,Dorvilleidae,Ougia
131634,NA,Porifera,Demospongiae,Chondrillida,Halisarcidae,NA
101055,Parazoanthus axinellae,Cnidaria,Anthozoa,Zoantharia,Parazoanthidae,Parazoanthus
130985,Bathyvermilia langerhansi,Annelida,Polychaeta,Sabellida,Serpulidae,Bathyvermilia
134312,Tethya citrina,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya
120208,Siriella armata,Arthropoda,Malacostraca,Mysida,Mysidae,Siriella
140099,Hero formosa,Mollusca,Gastropoda,Nudibranchia,Heroidae,Hero
129239,NA,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Vigtorniella
102877,Halicreion aequicornis,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Halicreion
248051,Nudisyllis pulligera,Annelida,Polychaeta,Phyllodocida,Syllidae,Nudisyllis
141486,Dikoleps cutleriana,Mollusca,Gastropoda,Trochida,Skeneidae,Dikoleps
944,NA,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,NA
138054,NA,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea
120026,Hemimysis lamornae,Arthropoda,Malacostraca,Mysida,Mysidae,Hemimysis
107469,Nepinnotheres pinnotheres,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Nepinnotheres
815343,NA,Cnidaria,Staurozoa,Stauromedusae,Kishinouyeidae,Calvadosia
886195,Calvadosia cruxmelitensis,Cnidaria,Staurozoa,Stauromedusae,Kishinouyeidae,Calvadosia
129153,NA,Annelida,Polychaeta,Terebellida,Ampharetidae,Amage
129650,NA,Annelida,Polychaeta,Phyllodocida,Syllidae,Dioplosyllis
1371726,NA,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA
140669,Simnia patula,Mollusca,Gastropoda,Littorinimorpha,Ovulidae,Simnia
388224,Sarsinebalia urgorrii,Arthropoda,Malacostraca,Leptostraca,Nebaliidae,Sarsinebalia
147110,NA,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Polygireulima
138903,Colus jeffreysianus,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Colus
881904,NA,Arthropoda,Malacostraca,Decapoda,NA,Zoea
124224,Leptometra celtica,Echinodermata,Crinoidea,Comatulida,Antedonidae,Leptometra
135085,NA,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia
1565,NA,Arthropoda,Pycnogonida,Pantopoda,Endeidae,NA
100688,NA,Cnidaria,Anthozoa,Zoantharia,Epizoanthidae,NA
247456,Leptognathiopsis attenuata,Arthropoda,Malacostraca,Tanaidacea,Colletteidae,Leptognathiopsis
137603,Saccoglossus ruber,Hemichordata,Enteropneusta,[unassigned] Enteropneusta,Harrimaniidae,Saccoglossus
111206,Copidozoum planum,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Copidozoum
111327,Puellina directa,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Puellina
122798,Tetrastemma robertianae,Nemertea,Hoplonemertea,Monostilifera,Tetrastemmatidae,Tetrastemma
1259486,Knoutsodonta inconspicua,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Knoutsodonta
123481,NA,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Leptopentacta
110833,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Palmicellaria
205,NA,Mollusca,Bivalvia,Nuculanida,Nuculanidae,NA
140215,Arculus sykesii,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Arculus
131524,Polycirrus arenivorus,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus
138495,NA,Mollusca,Gastropoda,Trochida,Skeneidae,Dikoleps
141166,Alvania carinata,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania
134607,Ammothea hilgendorfi,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Ammothea
140081,Hancockia uncinata,Mollusca,Gastropoda,Nudibranchia,Hancockiidae,Hancockia
396540,Hilbigneris pleijeli,Annelida,Polychaeta,Eunicida,Lumbrineridae,Hilbigneris
131000,Hydroides dianthus,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides
103027,Stenopleustes latipes,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Stenopleustes
134648,Callipallene tiberi,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Callipallene
140035,Okenia aspersa,Mollusca,Gastropoda,Nudibranchia,Goniodorididae,Okenia
131486,Baffinia hesslei,Annelida,Polychaeta,Terebellida,Terebellidae,Baffinia
459311,Nebalia reboredae,Arthropoda,Malacostraca,Leptostraca,Nebaliidae,Nebalia
16351,NA,Cnidaria,Hydrozoa,Anthoathecata,NA,NA
111158,Bugula neritina,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula
139387,Thesbia nana,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Thesbia
134328,Timea mixta,Porifera,Demospongiae,Tethyida,Timeidae,Timea
110763,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,NA
134326,Timea hallezi,Porifera,Demospongiae,Tethyida,Timeidae,Timea
137631,NA,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidiella
102763,Tryphosella minima,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosella
117183,NA,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara
138700,Circulus striatus,Mollusca,Gastropoda,Littorinimorpha,Vitrinellidae,Circulus
117654,Podocoryna borealis,Cnidaria,Hydrozoa,Anthoathecata,Hydractiniidae,Podocoryna
151935,Calycella hispida,Cnidaria,Hydrozoa,Leptothecata,Campanulinidae,Calycella
236680,Harmothoe serrata,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe
960,NA,Annelida,Polychaeta,Amphinomida,Amphinomidae,NA
107229,Nematopagurus longicornis,Arthropoda,Malacostraca,Decapoda,Paguridae,Nematopagurus
137593,NA,Hemichordata,Enteropneusta,[unassigned] Enteropneusta,Ptychoderidae,Glossobalanus
14622,NA,Mollusca,Bivalvia,Myida,NA,NA
139761,Erato voluta,Mollusca,Gastropoda,Littorinimorpha,Eratoidae,Erato
122360,NA,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Micrura
140892,Pulsellum affine,Mollusca,Scaphopoda,Gadilida,Pulsellidae,Pulsellum
110980,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittoidea
107500,Caridion steveni,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Caridion
123222,NA,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias
100951,Hormathia digitata,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Hormathia
11734,NA,Mollusca,Cephalopoda,Myopsida,Loliginidae,NA
110940,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Diporula
111045,NA,Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,Lichenopora
140834,Polycera faeroensis,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycera
129462,NA,Annelida,Polychaeta,Phyllodocida,Pilargidae,Ancistrosyllis
140039,Okenia leachii,Mollusca,Gastropoda,Nudibranchia,Goniodorididae,Okenia
117636,Schizotricha frutescens,Cnidaria,Hydrozoa,Leptothecata,Schizotrichidae,Schizotricha
107157,Munida intermedia,Arthropoda,Malacostraca,Decapoda,Munididae,Munida
136061,Nephasoma (Nephasoma) rimicola,Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,Nephasoma
131002,Hydroides elegans,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides
130660,Notophyllum americanum,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Notophyllum
117434,Merona cornucopiae,Cnidaria,Hydrozoa,Anthoathecata,Oceaniidae,Merona
131058,Vermiliopsis infundibulum,Annelida,Polychaeta,Sabellida,Serpulidae,Vermiliopsis
134647,Callipallene spectrum,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Callipallene
117606,Halecium tenellum,Cnidaria,Hydrozoa,Leptothecata,Haleciidae,Halecium
110834,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Bryocryptellidae,Palmiskenea
111523,Schizoporella cornualis,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
117692,Grammaria abietina,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,Grammaria
130231,Lumbrinerides laubieri,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides
107358,Pisa tetraodon,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pisa
111381,Haplopoma planum,Bryozoa,Gymnolaemata,Cheilostomatida,Haplopomidae,Haplopoma
117336,Dicoryne conferta,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Dicoryne
111550,Smittina bella,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittina
111377,Cylindroporella tubulosa,Bryozoa,Gymnolaemata,Cheilostomatida,Lacernidae,Cylindroporella
111401,Plesiothoa gigerium,Bryozoa,Gymnolaemata,Cheilostomatida,Hippothoidae,Plesiothoa
111174,Dendrobeania murrayana,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Dendrobeania
131422,Syllis columbretensis,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis
111393,Hippoporidra lusitania,Bryozoa,Gymnolaemata,Cheilostomatida,Hippoporidridae,Hippoporidra
170779,NA,Porifera,Demospongiae,Suberitida,Suberitidae,Protosuberites
131061,Vermiliopsis striaticeps,Annelida,Polychaeta,Sabellida,Serpulidae,Vermiliopsis
111283,Palmicellaria elegans,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Palmicellaria
117277,Aglaophenia kirchenpaueri,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia
131885,NA,Porifera,Demospongiae,Axinellida,Raspailiidae,Hymeraphia
107120,Solenocera membranacea,Arthropoda,Malacostraca,Decapoda,Solenoceridae,Solenocera
129707,NA,Annelida,Polychaeta,Terebellida,Terebellidae,Phisidia
117561,Euphysa aurata,Cnidaria,Hydrozoa,Anthoathecata,Corymorphidae,Euphysa
208,NA,Mollusca,Bivalvia,Arcida,Arcidae,NA
138118,NA,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Arculus
334693,Raphidrilus nemasoma,Annelida,Polychaeta,Terebellida,Cirratulidae,Raphidrilus
119876,NA,Arthropoda,Malacostraca,Mysida,Mysidae,Mesopodopsis
128,NA,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,NA
106775,NA,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,NA
264181,Jaera (Jaera) nordmanni,Arthropoda,Malacostraca,Isopoda,Janiridae,Jaera
110740,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Chorizoporidae,NA
134588,NA,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis
102375,Isaea montagui,Arthropoda,Malacostraca,Amphipoda,Isaeidae,Isaea
733520,Hesperibalanus fallax,Arthropoda,Hexanauplia,Sessilia,Archaeobalanidae,Hesperibalanus
110404,NA,Arthropoda,Malacostraca,Cumacea,Diastylidae,Makrokylindrus
327423,Chaetozone jubata,Annelida,Polychaeta,Terebellida,Cirratulidae,Chaetozone
110887,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Chorizoporidae,Chorizopora
103174,Stenothoe tergestina,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Stenothoe
148638,Prodajus ostendensis,Arthropoda,Malacostraca,Isopoda,Dajidae,Prodajus
129968,Dodecaceria diceria,Annelida,Polychaeta,Terebellida,Cirratulidae,Dodecaceria
238263,Syllis licheri,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis
766393,Syllis mauretanica,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis
492034,Rullierinereis ancornunezi,Annelida,Polychaeta,Phyllodocida,Nereididae,Rullierinereis
1644,NA,Sipuncula,Phascolosomatidea,Aspidosiphonida,Aspidosiphonidae,NA
195971,NA,Annelida,Polychaeta,Phyllodocida,Syllidae,Paraehlersia
761614,Paraehlersia dionisi,Annelida,Polychaeta,Phyllodocida,Syllidae,Paraehlersia
117260,Acaulis primarius,Cnidaria,Hydrozoa,Anthoathecata,Acaulidae,Acaulis
134603,Achelia simplex,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Achelia
431322,NA,Arthropoda,Malacostraca,Amphipoda,Corophiidae,NA
152403,NA,Annelida,Polychaeta,Phyllodocida,Polynoidae,NA
124470,Rhabdomolgus ruber,Echinodermata,Holothuroidea,Apodida,Synaptidae,Rhabdomolgus
101705,NA,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Westwoodilla
152686,NA,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Stenosemus
107504,Eualus gaimardii,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus
154073,Mangelia costulata,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Mangelia
129612,NA,Annelida,Polychaeta,Spionida,Spionidae,Dispio
101957,Haploops tenuis,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Haploops
129123,Siboglinum norvegicum,Annelida,Polychaeta,Sabellida,Siboglinidae,Siboglinum
111616,Pseudalcyonidium bobinae,Bryozoa,Gymnolaemata,Ctenostomatida,Clavoporidae,Pseudalcyonidium
137656,NA,Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Aporrhais
129713,NA,Annelida,Polychaeta,Terebellida,Terebellidae,Terebella
